protein_id,motif_ac,start_pos,end_pos,score,length
Q96S59,PS50896,365,397,0,33
Q96S59,PS50897,403,460,0,58
Q96SQ7,PS50888,230,282,0,53
Q96ST2,PS51319,614,692,0,79
Q96SU4,PS50003,2,99,1,98
Q96SU4,PS01013,497,507,,11
Q96SZ6,PS51449,100,220,0,121
Q96SZ6,PS51918,244,512,0,269
Q96SZ6,PS01278,252,272,,21
Q96SZ6,PS50926,515,590,0,76
Q96T23,PS50016,891,941,0,51
Q96T23,PS01359,894,938,,45
Q96T58,PS50102,6,81,0,76
Q96T58,PS50102,335,408,0,74
Q96T58,PS50102,438,513,0,76
Q96T58,PS50102,517,589,0,73
Q96T58,PS50917,3498,3664,0,167
Q96T68,PS50982,157,229,0,73
Q96T68,PS50867,291,364,0,74
Q96T68,PS50280,367,694,0,328
Q96T76,PS00435,318,328,,11
Q96TA2,PS00674,476,494,,19
Q99426,PS00845,183,214,,32
Q99426,PS50245,183,225,0,43
Q99459,PS51294,1,58,0,58
Q99459,PS51294,59,108,0,50
Q99489,PS00677,300,318,,19
Q99523,PS00210,561,569,,9
Q99543,PS50076,88,161,0,74
Q99543,PS00636,138,157,,20
Q99543,PS51293,449,511,0,63
Q99543,PS51293,549,604,0,56
Q99549,PS50013,59,109,0,51
Q99549,PS00598,76,96,,21
Q99549,PS50297,570,719,0,150
Q99549,PS50088,600,632,0,33
Q99549,PS50088,633,665,0,33
Q99549,PS50088,666,698,0,33
Q99570,PS50011,26,324,0,299
Q99570,PS00108,144,156,,13
Q99570,PS50077,463,493,0,31
Q99570,PS50082,989,1030,0,42
Q99570,PS50294,989,1278,0,290
Q99570,PS00678,1201,1215,,15
Q99570,PS00678,1256,1270,,15
Q99570,PS50082,1325,1358,0,34
Q99570,PS50294,1325,1358,0,34
Q99590,PS50089,41,82,0,42
Q99590,PS00518,59,68,,10
Q99607,PS50061,209,291,0,83
Q99607,PS00345,211,219,,9
Q99607,PS00346,257,272,,16
Q99615,PS50005,28,61,0,34
Q99615,PS50293,28,361,0,334
Q99615,PS50005,62,95,0,34
Q99615,PS50005,96,129,0,34
Q99615,PS50005,142,175,0,34
Q99615,PS50005,210,243,0,34
Q99615,PS50005,256,289,0,34
Q99615,PS50005,294,327,0,34
Q99615,PS50005,328,361,0,34
Q99615,PS50076,381,451,0,71
Q99627,PS50250,8,179,0,172
Q99640,PS50011,110,359,0,250
Q99640,PS00107,116,139,,24
Q99640,PS00108,229,241,,13
Q99675,PS50089,274,309,0,36
Q99678,PS50262,70,297,0,228
Q99678,PS00237,136,152,,17
Q99732,PS51837,76,160,0,85
Q99755,PS51455,81,449,0,369
Q99757,PS51352,50,166,0,117
Q99757,PS00194,82,100,,19
Q99758,PS50893,530,763,0,234
Q99758,PS00211,665,679,,15
Q99758,PS50893,1381,1614,0,234
Q99801,PS50071,122,182,0,61
Q99801,PS00027,157,180,,24
Q99816,PS51322,2,145,0,144
Q99816,PS51312,322,390,0,69
Q99832,PS00750,37,49,,13
Q99832,PS00751,58,74,,17
Q99832,PS00995,86,94,,9
Q99836,PS50017,32,109,0,78
Q99836,PS50104,159,293,0,135
Q99856,PS51011,238,330,0,93
Q99856,PS51486,444,541,0,98
Q99873,PS51678,50,371,0,322
Q99941,PS50217,325,388,0,64
Q99941,PS00036,331,345,,15
Q99942,PS50089,27,68,0,42
Q99942,PS00518,42,51,,10
Q99959,PS50176,395,430,0,36
Q99986,PS50011,37,317,0,281
Q99986,PS00107,43,71,,29
Q99986,PS00108,173,185,,13
Q99996,PS00867,495,502,,8
Q9BPX6,PS50222,218,253,0,36
Q9BPX6,PS00018,231,243,,13
Q9BPX6,PS50222,408,443,0,36
Q9BPX6,PS00018,421,433,,13
Q9BQ39,PS51195,137,165,0,29
Q9BQ39,PS51192,168,347,0,180
Q9BQ39,PS51194,380,524,0,145
Q9BQ67,PS50294,210,391,0,182
Q9BQ67,PS50082,257,292,0,36
Q9BQ67,PS50082,304,338,0,35
Q9BQ67,PS00678,323,337,,15
Q9BQ67,PS50082,349,383,0,35
Q9BQ69,PS51154,141,322,0,182
Q9BQA1,PS50294,94,293,0,200
Q9BQA1,PS50082,121,162,0,42
Q9BQA1,PS00678,140,154,,15
Q9BQA1,PS50082,163,198,0,36
Q9BQI6,PS50088,806,839,0,34
Q9BQI6,PS50297,806,918,0,113
Q9BQI6,PS50088,840,872,0,33
Q9BQI6,PS50088,874,906,0,33
Q9BQP7,PS51257,1,35,0,35
Q9BQQ3,PS51865,15,105,0,91
Q9BQQ3,PS51865,111,199,0,89
Q9BQS6,PS01031,36,147,0,112
Q9BR61,PS51228,42,127,0,86
Q9BR61,PS50297,166,256,0,91
Q9BR61,PS50088,191,223,0,33
Q9BR61,PS50088,224,256,0,33
Q9BRA0,PS52002,40,118,0,79
Q9BRK3,PS50835,29,157,0,129
Q9BRK3,PS50835,160,276,0,117
Q9BRQ6,PS51808,194,235,0,42
Q9BRS2,PS01245,320,331,,12
Q9BRX9,PS50082,21,62,0,42
Q9BRX9,PS50294,21,272,0,252
Q9BRX9,PS50082,63,104,0,42
Q9BRX9,PS00678,82,96,,15
Q9BRX9,PS50082,105,146,0,42
Q9BRX9,PS00678,250,264,,15
Q9BSJ8,PS51847,135,313,0,179
Q9BSJ8,PS50004,312,433,0,122
Q9BSJ8,PS50004,460,580,0,121
Q9BSJ8,PS50004,627,751,0,125
Q9BSJ8,PS50004,777,899,0,123
Q9BSJ8,PS00237,881,897,,17
Q9BSJ8,PS50004,971,1093,0,123
Q9BSL1,PS50030,187,231,0,45
Q9BSL1,PS50030,288,328,0,41
Q9BT17,PS51721,36,209,0,174
Q9BT23,PS50023,38,98,0,61
Q9BT23,PS00478,40,74,,35
Q9BTA9,PS01159,135,160,,26
Q9BTA9,PS50020,135,162,0,28
Q9BTC0,PS50016,268,322,0,55
Q9BTC0,PS01359,271,319,,49
Q9BTC0,PS51321,670,790,0,121
Q9BTD8,PS50102,381,459,0,79
Q9BTE7,PS51229,46,232,0,187
Q9BTT6,PS51450,37,58,0,22
Q9BTT6,PS51450,60,81,0,22
Q9BTT6,PS51450,83,104,0,22
Q9BTT6,PS51450,106,127,0,22
Q9BTT6,PS51450,129,150,0,22
Q9BTT6,PS51450,152,173,0,22
Q9BTT6,PS51450,175,196,0,22
Q9BTT6,PS51450,198,219,0,22
Q9BTT6,PS51450,221,242,0,22
Q9BTT6,PS51450,244,265,0,22
Q9BTT6,PS51450,267,288,0,22
Q9BTT6,PS51450,290,311,0,22
Q9BTT6,PS51450,313,334,0,22
Q9BTT6,PS51450,336,357,0,22
Q9BTT6,PS51450,359,381,0,23
Q9BTT6,PS51450,382,402,0,21
Q9BTU6,PS50290,124,453,0,330
Q9BUJ2,PS50800,3,37,0,35
Q9BUJ2,PS50188,191,388,0,198
Q9BUK6,PS00136,536,547,,12
Q9BUL5,PS01186,342,356,,15
Q9BUQ8,PS51195,391,419,0,29
Q9BUQ8,PS51192,422,627,0,206
Q9BUQ8,PS00039,547,555,,9
Q9BUQ8,PS51194,651,799,0,149
Q9BUR4,PS50294,321,450,0,130
Q9BUR4,PS50082,363,398,0,36
Q9BUR4,PS50082,421,441,0,21
Q9BUT1,PS00061,134,162,,29
Q9BUZ4,PS50089,18,58,0,41
Q9BUZ4,PS00518,34,43,,10
Q9BUZ4,PS50145,102,154,0,53
Q9BUZ4,PS50145,155,208,0,54
Q9BUZ4,PS50145,209,266,0,58
Q9BUZ4,PS50144,307,462,0,156
Q9BV38,PS50294,22,306,0,285
Q9BV38,PS50082,117,150,0,34
Q9BV38,PS00678,189,203,,15
Q9BV38,PS50082,189,211,0,23
Q9BV38,PS50082,265,306,0,42
Q9BV38,PS00678,284,298,,15
Q9BV40,PS50892,12,72,0,61
Q9BV40,PS00417,30,49,,20
Q9BV44,PS51165,165,285,0,121
Q9BV44,PS01261,325,336,,12
Q9BVA0,PS50082,16,58,0,43
Q9BVA0,PS50294,16,253,0,238
Q9BVA0,PS50082,59,100,0,42
Q9BVA0,PS50082,101,142,0,42
Q9BVA0,PS00678,120,134,,15
Q9BVA0,PS50082,143,184,0,42
Q9BVA0,PS00678,162,176,,15
Q9BVA0,PS50082,185,226,0,42
Q9BVA0,PS00678,204,218,,15
Q9BVI0,PS50157,452,482,0,31
Q9BVI0,PS00028,454,477,,24
Q9BVI0,PS01359,655,697,,43
Q9BVN2,PS50826,522,666,0,145
Q9BVN2,PS50002,844,902,0,59
Q9BVP2,PS51721,131,312,0,182
Q9BVS4,PS01245,224,235,,12
Q9BW19,PS50067,310,663,0,354
Q9BW19,PS00411,559,570,,12
Q9BW60,PS01188,137,145,,9
Q9BWF2,PS50089,7,50,0,44
Q9BWF3,PS50102,2,72,0,71
Q9BWF3,PS50102,78,148,0,71
Q9BWF3,PS50158,162,176,0,15
Q9BWU0,PS50006,135,195,1,61
Q9BWV1,PS51257,1,28,0,28
Q9BWV1,PS50835,36,123,0,88
Q9BWV1,PS50835,139,213,0,75
Q9BWV1,PS50835,235,304,0,70
Q9BWV1,PS50835,323,409,0,87
Q9BWV1,PS50853,474,571,0,98
Q9BWV1,PS50853,608,703,0,96
Q9BWV1,PS50853,712,812,0,101
Q9BWV1,PS00092,1044,1050,,7
Q9BWV1,PS00086,1050,1059,,10
Q9BWX1,PS51805,30,145,0,116
Q9BWX1,PS50089,160,208,0,49
Q9BX63,PS51193,11,442,0,432
Q9BX68,PS51084,55,163,0,109
Q9BX68,PS00892,136,154,,19
Q9BXB4,PS50003,58,155,1,98
Q9BXB4,PS01013,507,517,,11
Q9BXF3,PS50014,434,538,0,105
Q9BXF3,PS00633,456,513,,58
Q9BXL6,PS50209,15,107,0,93
Q9BXL6,PS50106,568,658,0,91
Q9BXL6,PS50052,858,990,0,133
Q9BXL8,PS51053,30,77,0,48
Q9BXM0,PS50106,16,85,0,70
Q9BY08,PS51751,39,184,0,146
Q9BY12,PS00028,794,816,,23
Q9BY67,PS50835,40,139,0,100
Q9BY67,PS50835,144,238,0,95
Q9BY67,PS50835,243,317,0,75
Q9BYB4,PS50294,16,105,0,90
Q9BYB4,PS50294,180,327,0,148
Q9BYB4,PS00678,181,195,,15
Q9BYB4,PS50082,291,327,0,37
Q9BYE2,PS50287,195,316,0,122
Q9BYE2,PS50240,326,559,0,234
Q9BYE2,PS00134,362,367,,6
Q9BYE2,PS00135,505,516,,12
Q9BYG3,PS50102,45,123,0,79
Q9BYN7,PS50157,53,81,0,29
Q9BYN7,PS50157,322,349,0,28
Q9BYN7,PS00028,324,344,,21
Q9BYN7,PS50157,350,377,0,28
Q9BYN7,PS00028,352,372,,21
Q9BYN7,PS50157,445,472,0,28
Q9BYN7,PS00028,447,467,,21
Q9BYN7,PS50157,473,502,0,30
Q9BYN7,PS00028,475,497,,23
Q9BYN7,PS50157,503,526,0,24
Q9BYN7,PS00028,505,525,,21
Q9BYN7,PS50157,540,569,0,30
Q9BYN7,PS00028,542,564,,23
Q9BYN7,PS50157,566,588,0,23
Q9BYN7,PS00028,568,588,,21
Q9BYN7,PS50157,594,621,0,28
Q9BYN7,PS00028,596,616,,21
Q9BYN7,PS50157,622,649,0,28
Q9BYN7,PS00028,624,644,,21
Q9BYN7,PS50157,650,682,0,33
Q9BYN7,PS50157,683,710,0,28
Q9BYN7,PS00028,685,705,,21
Q9BYV9,PS50097,37,103,0,67
Q9BYV9,PS00036,651,666,,16
Q9BYV9,PS50217,651,696,0,46
Q9BZ67,PS50057,30,376,0,347
Q9BZC7,PS50893,990,1221,0,232
Q9BZC7,PS00211,1123,1137,,15
Q9BZC7,PS00213,1423,1436,,14
Q9BZC7,PS00022,1640,1651,,12
Q9BZC7,PS50893,2050,2285,0,236
Q9BZE4,PS51710,169,340,0,172
Q9BZE9,PS50033,386,462,0,77
Q9BZF9,PS50297,38,264,0,227
Q9BZF9,PS50088,67,99,0,33
Q9BZF9,PS50088,100,132,0,33
Q9BZF9,PS50088,133,165,0,33
Q9BZF9,PS50088,166,198,0,33
Q9BZF9,PS50088,199,231,0,33
Q9BZF9,PS50192,1318,1380,0,63
Q9BZG1,PS51419,45,258,0,214
Q9BZH6,PS00678,86,100,,15
Q9BZH6,PS00678,371,385,,15
Q9BZH6,PS00678,723,737,,15
Q9BZH6,PS00382,850,863,,14
Q9BZR6,PS51450,82,103,0,22
Q9BZR6,PS51450,106,128,0,23
Q9BZR6,PS51450,155,176,0,22
Q9BZR6,PS51450,179,200,0,22
Q9BZR6,PS51450,203,224,0,22
Q9BZR6,PS51450,227,248,0,22
Q9BZR8,PS50062,270,317,0,48
Q9BZR9,PS50089,15,56,0,42
Q9BZR9,PS00518,30,39,,10
Q9BZS1,PS00028,199,222,,24
Q9BZS1,PS50039,337,423,0,87
Q9BZS1,PS00658,381,387,,7
Q9BZV1,PS50033,332,408,0,77
Q9C000,PS50824,1,92,0,92
Q9C000,PS50837,328,637,0,310
Q9C000,PS51450,809,830,0,22
Q9C000,PS51450,866,887,0,22
Q9C000,PS51450,923,944,0,22
Q9C000,PS51830,1079,1364,0,286
Q9C000,PS50209,1380,1463,0,84
Q9C019,PS50089,16,61,0,46
Q9C019,PS00518,31,40,,10
Q9C019,PS50119,78,119,0,42
Q9C019,PS50188,276,465,0,190
Q9C037,PS50089,12,53,0,42
Q9C037,PS00518,27,36,,10
Q9C037,PS50119,82,123,0,42
Q9C037,PS50188,288,500,0,213
Q9C099,PS51450,44,65,0,22
Q9C099,PS51450,66,87,0,22
Q9C099,PS51450,88,109,0,22
Q9C099,PS51450,110,131,0,22
Q9C099,PS51450,136,157,0,22
Q9C0A1,PS00028,239,259,,21
Q9C0A1,PS50157,453,481,0,29
Q9C0A1,PS00028,455,476,,22
Q9C0A1,PS00028,1011,1032,,22
Q9C0A1,PS50157,1191,1222,0,32
Q9C0A1,PS00028,1193,1215,,23
Q9C0A1,PS50157,1248,1277,0,30
Q9C0A1,PS00028,1250,1272,,23
Q9C0A1,PS50157,1480,1508,0,29
Q9C0A1,PS00028,1482,1503,,22
Q9C0A1,PS50071,1593,1653,0,61
Q9C0A1,PS50157,1769,1791,0,23
Q9C0A1,PS00028,1771,1791,,21
Q9C0A1,PS50071,1855,1915,0,61
Q9C0A1,PS00027,1890,1913,,24
Q9C0A1,PS50071,2063,2123,0,61
Q9C0A1,PS00028,2148,2170,,23
Q9C0A1,PS00028,2497,2519,,23
Q9C0C7,PS50294,49,133,0,85
Q9C0C7,PS50082,91,125,0,35
Q9C0C7,PS00678,111,125,,15
Q9C0C9,PS50127,953,1113,0,161
Q9C0J8,PS50294,115,412,0,298
Q9C0J8,PS50082,157,189,0,33
Q9C0J8,PS50082,198,230,0,33
Q9C0J8,PS50082,240,266,0,27
Q9C0J8,PS50082,284,325,0,42
Q9C0J8,PS00213,293,305,,13
Q9C0J8,PS50082,327,361,0,35
Q9C0J8,PS50082,371,402,0,32
Q9GZL7,PS50294,97,422,0,326
Q9GZL7,PS50082,136,171,0,36
Q9GZL7,PS50082,185,217,0,33
Q9GZL7,PS50082,253,293,0,41
Q9GZL7,PS00678,271,285,,15
Q9GZL7,PS50082,303,325,0,23
Q9GZL7,PS50082,338,374,0,37
Q9GZL7,PS00678,358,372,,15
Q9GZQ3,PS51269,151,215,0,65
Q9GZR1,PS50600,666,1041,0,376
Q9GZS3,PS50082,12,48,0,37
Q9GZS3,PS50294,12,305,0,294
Q9GZS3,PS50082,60,101,0,42
Q9GZS3,PS00678,79,93,,15
Q9GZS3,PS50082,144,185,0,42
Q9GZS3,PS50082,186,227,0,42
Q9GZS3,PS50082,228,269,0,42
Q9GZS3,PS50082,270,305,0,36
Q9GZT3,PS50102,19,103,0,85
Q9GZT9,PS01360,21,58,,38
Q9GZT9,PS50865,21,58,0,38
Q9GZT9,PS51471,291,392,0,102
Q9GZU1,PS00120,104,113,,10
Q9GZV3,PS50283,4,456,0,453
Q9GZV5,PS50020,124,157,0,34
Q9GZV5,PS01159,130,155,,26
Q9GZV8,PS50280,251,367,0,117
Q9GZV8,PS50157,400,431,0,32
Q9GZV8,PS50157,432,460,0,29
Q9GZV8,PS00028,434,455,,22
Q9GZV8,PS50157,461,488,0,28
Q9GZV8,PS00028,463,483,,21
Q9GZV8,PS50157,489,516,0,28
Q9GZV8,PS00028,491,511,,21
Q9GZV8,PS50157,517,545,0,29
Q9GZV8,PS00028,519,540,,22
Q9GZV8,PS00028,546,568,,23
Q9GZV8,PS50157,546,571,0,26
Q9GZZ9,PS00065,76,104,,29
Q9H040,PS00142,108,117,,10
Q9H040,PS51908,453,480,0,28
Q9H089,PS51721,164,444,0,281
Q9H095,PS50096,393,422,0,30
Q9H0A0,PS51186,558,753,0,196
Q9H0A6,PS50089,127,169,0,43
Q9H0A6,PS50096,186,215,0,30
Q9H0A6,PS50089,293,352,0,60
Q9H0A8,PS51269,130,199,0,70
Q9H0B6,PS50005,198,231,0,34
Q9H0B6,PS50293,198,399,0,202
Q9H0B6,PS01160,223,264,,42
Q9H0B6,PS50005,240,273,0,34
Q9H0B6,PS01160,265,306,,42
Q9H0B6,PS50005,282,315,0,34
Q9H0B6,PS50005,324,357,0,34
Q9H0B6,PS50005,366,399,0,34
Q9H0C2,PS50920,18,110,0,93
Q9H0C2,PS50920,123,213,0,91
Q9H0C2,PS50920,220,307,0,88
Q9H0E2,PS50004,35,152,0,118
Q9H0E2,PS51140,229,272,0,44
Q9H0E9,PS50014,706,811,0,106
Q9H0E9,PS50014,1099,1207,0,109
Q9H0F6,PS50199,348,377,0,30
Q9H0F6,PS01358,352,371,,20
Q9H0H5,PS50081,286,335,1,50
Q9H0H5,PS00479,287,335,,49
Q9H0H5,PS50238,349,539,0,191
Q9H0I2,PS51665,251,343,0,93
Q9H116,PS50097,31,103,0,73
Q9H116,PS50157,317,340,0,24
Q9H116,PS00028,319,340,,22
Q9H116,PS50157,348,376,0,29
Q9H116,PS00028,350,371,,22
Q9H116,PS50157,377,405,0,29
Q9H116,PS00028,379,400,,22
Q9H116,PS50157,407,434,0,28
Q9H116,PS00028,409,429,,21
Q9H116,PS50157,435,462,0,28
Q9H116,PS00028,437,457,,21
Q9H116,PS50157,463,490,0,28
Q9H116,PS00028,465,485,,21
Q9H116,PS50157,491,518,0,28
Q9H116,PS00028,493,513,,21
Q9H116,PS50157,519,546,0,28
Q9H116,PS00028,521,541,,21
Q9H116,PS50157,547,574,0,28
Q9H116,PS00028,548,569,,22
Q9H116,PS50157,575,602,0,28
Q9H116,PS00028,577,597,,21
Q9H160,PS50016,212,261,0,50
Q9H160,PS01359,215,258,,44
Q9H161,PS50071,212,272,0,61
Q9H161,PS00027,247,270,,24
Q9H161,PS50803,391,404,0,14
Q9H1I8,PS51140,467,510,0,44
Q9H1K0,PS50157,14,42,0,29
Q9H1K0,PS00028,16,37,,22
Q9H1K0,PS50178,157,260,0,104
Q9H1P3,PS01013,174,184,,11
Q9H1Z4,PS50082,213,254,0,42
Q9H1Z4,PS50294,213,254,0,42
Q9H1Z4,PS50294,424,485,0,62
Q9H1Z4,PS50082,449,485,0,37
Q9H2G2,PS50011,34,292,0,259
Q9H2G2,PS00107,40,63,,24
Q9H2G2,PS00108,151,163,,13
Q9H2G2,PS50151,875,910,0,36
Q9H2U1,PS51192,217,387,0,171
Q9H2U1,PS00690,329,338,,10
Q9H2U1,PS51194,477,647,0,171
Q9H2V7,PS50850,61,489,0,429
Q9H2W2,PS50071,84,144,0,61
Q9H2W2,PS00027,119,142,,24
Q9H329,PS50057,85,369,0,285
Q9H329,PS00661,247,276,,30
Q9H3H1,PS00028,397,419,,23
Q9H3N1,PS51352,7,132,0,126
Q9H3N1,PS00194,48,66,,19
Q9H3P2,PS51838,89,248,0,160
Q9H3P7,PS51228,83,174,0,92
Q9H3P7,PS00880,104,122,,19
Q9H3P7,PS50866,384,526,0,143
Q9H3Z4,PS50076,15,80,0,66
Q9H3Z4,PS00636,57,76,,20
Q9H467,PS51140,144,187,0,44
Q9H4A3,PS50011,221,479,0,259
Q9H4A3,PS00108,345,357,,13
Q9H4B6,PS50020,199,232,0,34
Q9H4B6,PS50020,234,267,0,34
Q9H4B6,PS50951,321,368,0,48
Q9H4H8,PS00178,319,329,,11
Q9H4I2,PS50071,319,362,0,44
Q9H4I2,PS50071,502,552,0,51
Q9H4I2,PS50071,622,670,0,49
Q9H4I2,PS50071,772,822,0,51
Q9H4L4,PS50600,386,543,0,158
Q9H4L7,PS51140,157,199,0,43
Q9H4L7,PS51140,251,294,0,44
Q9H4L7,PS51192,509,677,0,169
Q9H4L7,PS51194,858,1010,0,153
Q9H4Q4,PS50280,86,203,0,118
Q9H4Q4,PS50157,243,270,0,28
Q9H4Q4,PS00028,245,265,,21
Q9H4Q4,PS50157,271,298,0,28
Q9H4Q4,PS00028,273,293,,21
Q9H4Q4,PS50157,299,328,0,30
Q9H4Q4,PS00028,301,323,,23
Q9H4Z2,PS50157,245,268,0,24
Q9H4Z2,PS50157,465,492,0,28
Q9H4Z2,PS00028,467,487,,21
Q9H4Z2,PS50157,495,522,0,28
Q9H4Z2,PS50157,523,550,0,28
Q9H4Z2,PS50157,562,589,0,28
Q9H4Z2,PS00028,564,584,,21
Q9H4Z2,PS50157,590,612,0,23
Q9H4Z2,PS00028,592,612,,21
Q9H4Z2,PS50157,621,648,0,28
Q9H4Z2,PS00028,623,643,,21
Q9H4Z2,PS50157,649,677,0,29
Q9H4Z2,PS50157,678,706,0,29
Q9H4Z2,PS50157,1019,1046,0,28
Q9H4Z2,PS00028,1021,1041,,21
Q9H4Z2,PS50157,1047,1074,0,28
Q9H4Z2,PS50157,1075,1102,0,28
Q9H4Z2,PS50157,1103,1131,0,29
Q9H4Z2,PS00028,1105,1126,,22
Q9H4Z3,PS50020,43,77,0,35
Q9H5H4,PS50157,261,288,0,28
Q9H5H4,PS00028,263,283,,21
Q9H5H4,PS50157,289,316,0,28
Q9H5H4,PS00028,291,311,,21
Q9H5H4,PS50157,317,344,0,28
Q9H5H4,PS00028,319,339,,21
Q9H5H4,PS50157,345,372,0,28
Q9H5H4,PS00028,347,369,,23
Q9H5H4,PS50157,373,400,0,28
Q9H5H4,PS00028,375,395,,21
Q9H5H4,PS50157,401,428,0,28
Q9H5H4,PS00028,403,423,,21
Q9H5H4,PS50157,429,456,0,28
Q9H5H4,PS00028,431,451,,21
Q9H5H4,PS50157,457,484,0,28
Q9H5H4,PS00028,459,479,,21
Q9H5H4,PS50157,485,512,0,28
Q9H5H4,PS00028,487,507,,21
Q9H5H4,PS50157,513,540,0,28
Q9H5H4,PS00028,515,535,,21
Q9H5J4,PS01188,137,145,,9
Q9H5N1,PS00879,231,244,,14
Q9H5P4,PS50106,86,156,0,71
Q9H5P4,PS50106,210,279,0,70
Q9H5P4,PS50106,862,934,0,73
Q9H5V7,PS50157,82,109,0,28
Q9H5V7,PS50157,110,137,0,28
Q9H5V7,PS50157,138,161,0,24
Q9H5V7,PS00028,140,161,,22
Q9H5V7,PS50157,364,391,0,28
Q9H5V7,PS00028,366,386,,21
Q9H5V7,PS00028,394,416,,23
Q9H5Y7,PS51257,1,15,0,15
Q9H5Y7,PS51450,113,134,0,22
Q9H5Y7,PS51450,137,158,0,22
Q9H5Y7,PS51450,161,182,0,22
Q9H5Y7,PS51450,184,205,0,22
Q9H5Y7,PS51450,388,409,0,22
Q9H5Y7,PS51450,412,433,0,22
Q9H5Y7,PS51450,436,457,0,22
Q9H5Y7,PS51450,460,481,0,22
Q9H5Y7,PS51450,483,504,0,22
Q9H6A0,PS50211,55,445,0,391
Q9H6E5,PS50102,56,128,0,73
Q9H6R3,PS00455,296,307,,12
Q9H6S0,PS51061,38,106,0,69
Q9H6S0,PS51192,203,369,0,167
Q9H6S0,PS50297,487,571,0,85
Q9H6S0,PS50088,506,538,0,33
Q9H6S0,PS51194,612,784,0,173
Q9H6S0,PS50882,1288,1418,0,131
Q9H6W3,PS51184,294,439,0,146
Q9H6Y7,PS50089,230,272,0,43
Q9H6Z4,PS50196,385,466,0,82
Q9H6Z9,PS51471,116,214,0,99
Q9H788,PS50001,347,440,0,94
Q9H792,PS50011,1313,1675,0,363
Q9H792,PS00109,1512,1524,,13
Q9H7B2,PS50833,31,234,0,204
Q9H7B4,PS51574,1,428,0,428
Q9H7B4,PS50280,4,240,0,237
Q9H7B4,PS01360,49,87,,39
Q9H7B4,PS50865,49,87,0,39
Q9H7E2,PS50030,193,233,0,41
Q9H7E2,PS50304,555,615,0,61
Q9H7Z6,PS51726,174,447,0,274
Q9H819,PS50076,82,146,0,65
Q9H819,PS00636,123,142,,20
Q9H819,PS00092,248,254,,7
Q9H832,PS50127,99,253,0,155
Q9H840,PS51938,1,29,0,29
Q9H840,PS52002,65,131,0,67
Q9H871,PS50896,114,146,0,33
Q9H871,PS50897,153,210,0,58
Q9H871,PS51867,336,377,0,42
Q9H892,PS50005,106,139,0,34
Q9H892,PS50293,106,207,0,102
Q9H892,PS50005,140,173,0,34
Q9H892,PS50005,174,207,0,34
Q9H892,PS00867,200,207,,8
Q9H8H2,PS51195,230,259,0,30
Q9H8H2,PS51192,262,443,0,182
Q9H8H2,PS00039,386,394,,9
Q9H8H2,PS51194,480,659,0,180
Q9H8M2,PS50014,136,240,0,105
Q9H8M7,PS00237,136,152,,17
Q9H8T0,PS50127,74,222,0,149
Q9H8V3,PS50172,176,251,0,76
Q9H8V3,PS50172,266,354,0,89
Q9H8V3,PS50010,452,641,0,190
Q9H8V3,PS00741,589,614,,26
Q9H8W5,PS50089,29,98,0,70
Q9H8W5,PS00518,44,53,,10
Q9H8W5,PS50119,130,176,0,47
Q9H8W5,PS50119,186,222,0,37
Q9H8W5,PS50194,394,497,0,104
Q9H8Y5,PS00028,74,96,,23
Q9H8Y5,PS52044,203,346,0,144
Q9H8Y5,PS50088,534,566,0,33
Q9H8Y5,PS50297,534,599,0,66
Q9H8Y8,PS51865,15,105,0,91
Q9H8Y8,PS51865,111,199,0,89
Q9H977,PS50294,160,289,0,130
Q9H977,PS50082,248,282,0,35
Q9H992,PS51292,544,614,0,71
Q9H9F9,PS00432,551,559,,9
Q9H9G7,PS50821,230,349,0,120
Q9H9G7,PS50822,518,819,0,302
Q9H9H4,PS51314,84,173,0,90
Q9H9J2,PS50137,236,306,0,71
Q9H9P2,PS50041,35,179,0,145
Q9H9S0,PS50071,93,153,0,61
Q9H9S0,PS00027,128,151,,24
Q9H9T3,PS51918,82,372,0,291
Q9H9T3,PS51186,396,547,0,152
Q9H9Y2,PS50833,142,325,0,184
Q9H9Y6,PS01166,880,892,,13
Q9H9Z2,PS51857,39,111,0,73
Q9H9Z2,PS50158,138,153,0,16
Q9HA38,PS00028,72,94,,23
Q9HA38,PS00028,149,171,,23
Q9HAD4,PS50082,39,79,0,41
Q9HAD4,PS50294,39,128,0,90
Q9HAD4,PS50082,80,128,0,49
Q9HAD4,PS00678,106,120,,15
Q9HAD4,PS50082,319,359,0,41
Q9HAD4,PS50294,319,359,0,41
Q9HAD4,PS00678,337,351,,15
Q9HAI6,PS00061,42,70,,29
Q9HAU0,PS50020,10,43,0,34
Q9HAU0,PS01159,16,41,,26
Q9HAU0,PS50020,56,89,0,34
Q9HAU0,PS50003,169,268,1,100
Q9HAV7,PS01071,170,213,,44
Q9HB20,PS50003,1,93,1,93
Q9HB21,PS50003,7,112,1,106
Q9HB21,PS50003,191,289,1,99
Q9HB58,PS51414,1,108,0,108
Q9HB58,PS50864,454,535,0,82
Q9HB58,PS50016,534,580,0,47
Q9HB58,PS01359,537,577,,41
Q9HB58,PS50014,583,674,0,92
Q9HB65,PS51980,285,395,0,111
Q9HB71,PS51203,73,167,0,95
Q9HB71,PS51048,151,228,0,78
Q9HB75,PS51450,126,147,0,22
Q9HB75,PS51450,149,171,0,23
Q9HB75,PS51450,172,194,0,23
